X,Y,Distancia,LabelLinea,Linea,Nodo,Nombre,Package,Ruta,Sublinea,ObjectId
-664474.252851053,4483638.37693884,8426,A6,106,535,Avenida Bellavista (Hospital de Valme),618,10613,10611,1998
-664474.252851053,4483638.37693884,8931,LS,127,535,Avenida Bellavista (Hospital de Valme),618,12711,12710,1999
-664474.252851053,4483638.37693884,0,LS,127,535,Avenida Bellavista (Hospital de Valme),618,12712,12710,2000
-667467.240243709,4492574.90329523,5951,21,21,536,Paseo de Las delicias (Almirante Lobo) [M],618,2112,2110,2001
-667467.240243709,4492574.90329523,2390,40,40,536,Paseo de Las delicias (Almirante Lobo) [M],618,4012,4010,2002
-667467.240243709,4492574.90329523,4511,41,41,536,Paseo de Las delicias (Almirante Lobo) [M],618,4112,4110,2003
-667467.240243709,4492574.90329523,12512,EA,100,536,Paseo de Las delicias (Almirante Lobo) [M],618,10012,10010,2004
-663854.475953295,4495512.49110217,1076,15,15,537,Polígono Store,618,1512,1510,2005
-666319.463947093,4497860.58667473,4873,03,3,538,Traviesa (Tren Changai),618,312,310,2006
-657146.436664053,4492841.04826455,14988,B4,119,542,Torremejía,618,11911,11910,2007
-665343.936372875,4499251.4073503,1975,03,3,543,Biología (El Higuerón),618,312,310,2008
-668009.571570596,4493491.4750579,13450,EA,100,544,Marques de Paradas,618,10012,10010,2009
-668300.244605572,4493833.00534637,0,21,21,545,Torneo (Estación Plaza de Armas) [C],618,2111,2110,2010
-668300.244605572,4493833.00534637,7709,21,21,545,Torneo (Estación Plaza de Armas) [C],618,2112,2110,2011
-666125.982723883,4498451.43568761,3422,03,3,546,Cataluña (Gta. Manuel Rivas),618,312,310,2012
-663303.810859708,4489591.12091305,1824,38,38,547,Carretera Su Eminencia (Avenida La Paz),618,3812,3810,2013
-663303.810859708,4489591.12091305,3730,38A,125,547,Carretera Su Eminencia (Avenida La Paz),618,12512,12510,2014
-663330.086088926,4489644.54795823,4659,38,38,548,Carretera Su Eminencia (Avenida La Paz),618,3811,3810,2015
-663330.086088926,4489644.54795823,4659,38A,125,548,Carretera Su Eminencia (Avenida La Paz),618,12511,12510,2016
-664147.537637376,4492467.48525818,7702,22,22,549,Gran Plaza [M],618,2212,2210,2017
-664147.537637376,4492467.48525818,9063,A4,104,549,Gran Plaza [M],618,10412,10410,2018
-664147.537637376,4492467.48525818,9063,A4,104,549,Gran Plaza [M],618,10414,10411,2019
-664147.537637376,4492467.48525818,10668,B4,119,549,Gran Plaza [M],618,11912,11910,2020
-666280.661545958,4492232.34511426,0,31,31,550,Avenida Carlos V (Prado San Sebastián) [C][M],618,3111,3110,2021
-666280.661545958,4492232.34511426,6607,31,31,550,Avenida Carlos V (Prado San Sebastián) [C][M],618,3112,3110,2022
-666354.126020143,4498055.21561543,4689,03,3,551,Alcalá del Río (Marruecos),618,312,310,2023
-666657.644723231,4495080.03258593,1473,C5,121,553,Relator (Plaza Pumarejo),618,12112,12110,2024
-667457.738691023,4492555.66416203,9569,03,3,554,Paseo Colon (Jardines Cristina) [C][M],618,311,310,2025
-667457.738691023,4492555.66416203,1260,A2,102,554,Paseo Colon (Jardines Cristina) [C][M],618,10211,10210,2026
-667457.738691023,4492555.66416203,1633,A2,102,554,Paseo Colon (Jardines Cristina) [C][M],618,10213,10211,2027
-667913.016751221,4493436.95951783,0,40,40,555,Reyes Catolicos,618,4011,4010,2028
-667913.016751221,4493436.95951783,3300,40,40,555,Reyes Catolicos,618,4012,4010,2029
-667999.910786511,4493458.87259595,10497,03,3,556,Marques de Paradas,618,311,310,2030
-667999.910786511,4493458.87259595,2188,A2,102,556,Marques de Paradas,618,10211,10210,2031
-667999.910786511,4493458.87259595,2561,A2,102,556,Marques de Paradas,618,10213,10211,2032
-668950.755567959,4493701.52289414,4202,C1,81,557,Jiménez de Quesada (Torre Sevilla) [C],618,8112,8110,2033
-667132.828244591,4492328.53817211,5459,21,21,558,Palos de La Frontera (Puerta Jerez) [C][M],618,2112,2110,2034
-667132.828244591,4492328.53817211,691,C3,83,558,Palos de La Frontera (Puerta Jerez) [C][M],618,8312,8310,2035
-667889.979472032,4493460.47599473,0,41,41,559,Reyes Catolicos,618,4111,4110,2036
-667889.979472032,4493460.47599473,5447,41,41,559,Reyes Catolicos,618,4112,4110,2037
-664930.48636644,4498647.67977649,1180,03,3,560,Gta. Oceanográfica (Parque Emp. Torneo),618,312,310,2038
-667292.974434402,4494592.00128958,8737,13,13,562,Alameda de Hércules (Trajano),618,1312,1310,2039
-667292.974434402,4494592.00128958,3682,14,14,562,Alameda de Hércules (Trajano),618,1412,1410,2040
-667292.974434402,4494592.00128958,7153,A7,107,562,Alameda de Hércules (Trajano),618,10711,10710,2041
-667292.974434402,4494592.00128958,7224,A7,107,562,Alameda de Hércules (Trajano),618,10713,10711,2042
-667439.74414024,4494016.86975809,0,14,14,563,Plaza del Duque,618,1411,1410,2043
-667439.74414024,4494016.86975809,4159,14,14,563,Plaza del Duque,618,1412,1410,2044
-667439.74414024,4494016.86975809,7630,A7,107,563,Plaza del Duque,618,10711,10710,2045
-667439.74414024,4494016.86975809,0,A7,107,563,Plaza del Duque,618,10712,10710,2046
-667439.74414024,4494016.86975809,7701,A7,107,563,Plaza del Duque,618,10713,10711,2047
-667439.74414024,4494016.86975809,0,A7,107,563,Plaza del Duque,618,10714,10711,2048
-660423.090353504,4497652.5943553,8079,C6A,108,564,Ulpiano Blanco (Bda. Aerop. Viejo),618,10811,10810,2049
-666297.116737427,4492254.79008465,0,22,22,565,Prado San Sebastián (Carlos V) [C][M],618,2211,2210,2050
-666297.116737427,4492254.79008465,10022,22,22,565,Prado San Sebastián (Carlos V) [C][M],618,2212,2210,2051
-665734.614519183,4489302.61954509,341,01,1,566,Manuel Siurot (Rafael Salgado),618,112,110,2052
-665734.614519183,4489302.61954509,11240,06,6,566,Manuel Siurot (Rafael Salgado),618,611,610,2053
-665734.614519183,4489302.61954509,6709,37,37,566,Manuel Siurot (Rafael Salgado),618,3712,3710,2054
-663891.420510052,4494289.46535261,8777,02,2,567,Éfeso (Avenida Soleá),618,211,210,2055
-663891.420510052,4494289.46535261,3717,20,20,567,Éfeso (Avenida Soleá),618,2011,2010,2056
-663891.420510052,4494289.46535261,4181,A8,110,567,Éfeso (Avenida Soleá),618,11011,11010,2057
-663891.420510052,4494289.46535261,4195,A8,110,567,Éfeso (Avenida Soleá),618,11013,11011,2058
-663436.991761909,4493776.35010394,9324,02,2,568,Ada (Avenida Montes Sierra),618,211,210,2059
-663436.991761909,4493776.35010394,4388,60,134,568,Ada (Avenida Montes Sierra),618,13411,13410,2060
-660583.130377915,4497301.31590635,8067,C6B,109,569,Ulpiano Blanco (Barrio Bajo),618,10912,10910,2061
-663439.96431514,4493837.81571478,5340,02,2,570,Ada (Avenida Montes Sierra),618,212,210,2062
-663439.96431514,4493837.81571478,8802,60,134,570,Ada (Avenida Montes Sierra),618,13412,13410,2063
-665963.819447163,4489427.63582527,4030,LS,127,571,"La Palmera, Av.(Marques Luca de Tena)",618,12711,12710,2064
-665963.819447163,4489427.63582527,3773,CJ1,135,571,"La Palmera, Av.(Marques Luca de Tena)",618,13511,13510,2065
-664149.395481754,4492370.22210637,2918,32,32,572,Gran Plaza [M],618,3221,3220,2066
-664049.071885358,4492440.76451713,2786,05,5,573,Gran Plaza [M],618,512,510,2067
-664049.071885358,4492440.76451713,5499,52,52,573,Gran Plaza [M],618,5212,5210,2068
-665747.991003155,4489298.87976181,7655,01,1,574,Manuel Siurot (Francisco Murillo),618,111,110,2069
-665747.991003155,4489298.87976181,4005,37,37,574,Manuel Siurot (Francisco Murillo),618,3711,3710,2070
-665747.991003155,4489298.87976181,2668,A6,106,574,Manuel Siurot (Francisco Murillo),618,10611,10610,2071
-665747.991003155,4489298.87976181,2837,A6,106,574,Manuel Siurot (Francisco Murillo),618,10613,10611,2072
-666515.811569268,4494045.73247888,0,11,11,576,Plaza Ponce de Léon,618,1111,1110,2073
-666515.811569268,4494045.73247888,3949,11,11,576,Plaza Ponce de Léon,618,1112,1110,2074
-666524.145324835,4494079.40575806,0,24,24,577,Plaza Ponce de León,618,2411,2410,2075
-666524.145324835,4494079.40575806,6762,24,24,577,Plaza Ponce de León,618,2412,2410,2076
-665298.976545614,4497001.90976055,275,11,11,578,Camino Cantalobos,618,1112,1110,2077
-665549.148566477,4496507.37367032,1026,11,11,579,Fray Serafín Madrid,618,1112,1110,2078
-663497.875975912,4494557.79184469,633,20,20,580,Tesalónica (Gitanillo de Triana),618,2012,2010,2079
-665678.613779922,4496907.27781202,690,11,11,581,Fray Serafín Madrid (Carmen Díaz),618,1112,1110,2080
-663576.117770572,4497852.566323,4219,12,12,582,Cortijo de Las Casillas (Esparteros),618,1211,1210,2081
-663576.117770572,4497852.566323,5441,A1,101,582,Cortijo de Las Casillas (Esparteros),618,10111,10110,2082
-663576.117770572,4497852.566323,5846,A1,101,582,Cortijo de Las Casillas (Esparteros),618,10113,10111,2083
-662139.313963693,4491521.07821142,6680,A4,104,583,Doña Francisquita (Avda. La Calesera),618,10412,10410,2084
-662139.313963693,4491521.07821142,6680,A4,104,583,Doña Francisquita (Avda. La Calesera),618,10414,10411,2085
-664205.555463546,4497054.30521437,3786,15,15,584,Profesor Tierno Galvan,618,1511,1510,2086
-664205.555463546,4497054.30521437,5306,16,16,584,Profesor Tierno Galvan,618,1612,1610,2087
-664194.779970608,4497094.93860807,3294,16,16,585,San Diego (Avda. Pino Montano),618,1611,1610,2088
-662323.240568217,4491443.59524493,6882,A4,104,586,Los Claveles (La Rosaleda).,618,10412,10410,2089
-662323.240568217,4491443.59524493,6882,A4,104,586,Los Claveles (La Rosaleda).,618,10414,10411,2090
-659370.807266807,4495807.57808774,2918,B4,119,587,"Republica de China,av(Birmania)",618,11912,11910,2091
-664612.37031626,4499151.40755577,8078,13,13,588,Termodinamica (Glorieta Miranda),618,1311,1310,2092
-661594.063160708,4495405.04301694,7067,B4,119,589,Luis Fuente Bejarano (Alcalde Luis Uruñuela),618,11912,11910,2093
-663838.392324022,4494472.80322379,725,21,21,590,Dr. Laffon Soto (Pabellon deportes),618,2112,2110,2094
-663838.392324022,4494472.80322379,2507,B3,87,590,Dr. Laffon Soto (Pabellon deportes),618,8712,8710,2095
-666432.951707796,4492835.70391806,4822,05,5,591,Menéndez Pelayo (Diputación),618,511,510,2096
-666432.951707796,4492835.70391806,611,A4,104,591,Menéndez Pelayo (Diputación),618,10411,10410,2097
-666432.951707796,4492835.70391806,875,A4,104,591,Menéndez Pelayo (Diputación),618,10413,10411,2098
-662544.217894896,4491563.82768179,7125,A4,104,593,Las Leandras (Los Gavilanes),618,10412,10410,2099
-662544.217894896,4491563.82768179,7125,A4,104,593,Las Leandras (Los Gavilanes),618,10414,10411,2100
-664563.80095451,4489420.15618509,177,A5,105,594,Cayetano González (Sebastián Bandarán),618,10512,10510,2101
-664563.80095451,4489420.15618509,177,A5,105,594,Cayetano González (Sebastián Bandarán),618,10514,10511,2102
-664781.646485428,4489760.48558752,553,A5,105,595,Rda. de La Oliva (Orf. Cayet. Gonzalez),618,10512,10510,2103
-664781.646485428,4489760.48558752,553,A5,105,595,Rda. de La Oliva (Orf. Cayet. Gonzalez),618,10514,10511,2104
-666688.644184658,4486831.98298216,7093,CJ,128,596,Palmas Altas (C. Comercial),618,12811,12810,2105
-665368.831496442,4499261.56780366,17146,03,3,597,Biologia (frente El Higueron),618,311,310,2106
-665368.831496442,4499261.56780366,410,C6A,108,597,Biologia (frente El Higueron),618,10812,10810,2107
-665368.831496442,4499261.56780366,410,C6B,109,597,Biologia (frente El Higueron),618,10912,10910,2108
-663217.819202474,4493251.50190399,6364,22,22,598,Av. Andalucía (Rda. del Tamarguillo),618,2212,2210,2109
-663217.819202474,4493251.50190399,3417,24,24,598,Av. Andalucía (Rda. del Tamarguillo),618,2412,2410,2110
-663217.819202474,4493251.50190399,4946,29,29,598,Av. Andalucía (Rda. del Tamarguillo),618,2912,2910,2111
-663217.819202474,4493251.50190399,3520,A3,103,598,Av. Andalucía (Rda. del Tamarguillo),618,10312,10310,2112
-663217.819202474,4493251.50190399,3520,A3,103,598,Av. Andalucía (Rda. del Tamarguillo),618,10314,10311,2113
-662894.448104225,4492191.19612876,3826,25,25,599,San Juan de La Cruz (Avenida Juan XXIII) [M],618,2511,2510,2114
-663200.780118012,4491982.24728568,3531,25,25,600,San Juan de La Cruz (Plaza Las Moradas),618,2511,2510,2115
-663445.325528608,4491812.31240282,3294,25,25,601,San Juan de La Cruz (Ruperto Chapí),618,2511,2510,2116
-663836.215994581,4491371.99080885,2895,26,26,602,Canal (Parroco Antonio Gomez Villalobos),618,2611,2610,2117
-663836.215994581,4491371.99080885,2895,A5,105,602,Canal (Parroco Antonio Gomez Villalobos),618,10511,10510,2118
-663836.215994581,4491371.99080885,2629,A5,105,602,Canal (Parroco Antonio Gomez Villalobos),618,10513,10511,2119
-660671.510695387,4495962.60899204,6994,B4,119,603,Secoya (Palacio de Congresos),618,11911,11910,2120
-660671.510695387,4495962.60899204,7730,60,134,603,Secoya (Palacio de Congresos),618,13411,13410,2121
-660531.747716598,4496279.09298352,7269,B4,119,604,Secoya (Parque Alcosa),618,11911,11910,2122
-660150.78344264,4496646.37605583,7819,B4,119,605,Ciudad de Chiva (Ciudad de Gandía),618,11911,11910,2123
-658881.76953388,4492457.33136325,2878,39,39,606,Vía Flavia (Avda. Parsi),618,3912,3910,2124
-658881.76953388,4492457.33136325,2878,39,39,606,Vía Flavia (Avda. Parsi),618,3914,3911,2125
-660716.895184242,4492050.11511831,844,52,52,607,San José de Palmete (Correos),618,5212,5210,2126
-666081.978351811,4494149.95966214,548,20,20,608,José Laguillo (Puerta Osario),618,2011,2010,2127
-666081.978351811,4494149.95966214,1804,A8,110,608,José Laguillo (Puerta Osario),618,11011,11010,2128
-666081.978351811,4494149.95966214,1818,A8,110,608,José Laguillo (Puerta Osario),618,11013,11011,2129
-664181.615817433,4489145.549905,384,31,31,609,Luis Ortiz Muñoz (Factoria Cultural),618,3112,3110,2130
-659314.753450413,4495113.70918166,9678,22,22,610,Médicos Sin Fronteras (Dra. Navarro R.),618,2211,2210,2131
-659314.753450413,4495113.70918166,8111,A3,103,610,Médicos Sin Fronteras (Dra. Navarro R.),618,10311,10310,2132
-659314.753450413,4495113.70918166,8444,A3,103,610,Médicos Sin Fronteras (Dra. Navarro R.),618,10313,10311,2133
-659314.753450413,4495113.70918166,1421,60,134,610,Médicos Sin Fronteras (Dra. Navarro R.),618,13412,13410,2134
-668658.649339068,4496569.38989358,11877,02,2,611,Américo Vespucio (F. de Comunicación),618,212,210,2135
-665274.877645837,4490977.10642431,3268,31,31,612,Almirante Topete (Ntra.Sra.Mercedes),618,3112,3110,2136
-665274.877645837,4490977.10642431,2198,A5,105,612,Almirante Topete (Ntra.Sra.Mercedes),618,10512,10510,2137
-665274.877645837,4490977.10642431,2198,A5,105,612,Almirante Topete (Ntra.Sra.Mercedes),618,10514,10511,2138
-661457.378889416,4488967.6473302,7864,38,38,613,Universidad Pablo Olavide (Biblioteca),618,3811,3810,2139
-661457.378889416,4488967.6473302,0,38,38,613,Universidad Pablo Olavide (Biblioteca),618,3812,3810,2140
-661457.378889416,4488967.6473302,1906,38A,125,613,Universidad Pablo Olavide (Biblioteca),618,12512,12510,2141
-664379.874361118,4489362.99047443,5015,31,31,614,José Sebas. Bandarán (Cayetano González),618,3111,3110,2142
-663322.920119345,4492472.82941734,3346,A4,104,615,Navio Argos,618,10411,10410,2143
-663322.920119345,4492472.82941734,3610,A4,104,615,Navio Argos,618,10413,10411,2144
-662557.328959807,4493163.31714501,4788,29,29,616,Avda. Andalucía (Rosaleda),618,2911,2910,2145
-662557.328959807,4493163.31714501,1429,39,39,616,Avda. Andalucía (Rosaleda),618,3911,3910,2146
-665710.356376875,4487360.78391819,717,34,34,617,Avenida Alemania (Suecia),618,3412,3410,2147
-665710.356376875,4487360.78391819,1909,CJ,128,617,Avenida Alemania (Suecia),618,12812,12810,2148
-666447.283646957,4487885.33798748,1844,34,34,618,Avda. Dinamarca (Sadus),618,3412,3410,2149
-669174.705447869,4492969.84773924,835,05,5,619,Ronda de Triana (Manuel Arellano),618,511,510,2150
-669174.705447869,4492969.84773924,5374,06,6,619,Ronda de Triana (Manuel Arellano),618,611,610,2151
-669174.705447869,4492969.84773924,2916,C2,82,619,Ronda de Triana (Manuel Arellano),618,8211,8210,2152
-658983.950974653,4494750.22143928,18321,B4,119,620,Flor de Gitanilla (Flor de Retama),618,11911,11910,2153
-658983.950974653,4494750.22143928,0,B4,119,620,Flor de Gitanilla (Flor de Retama),618,11912,11910,2154
-665813.280964305,4487402.98231256,5884,CJ,128,621,"Alemania, Av. (Berlin)",618,12811,12810,2155
-663099.872617491,4492715.45692491,2516,24,24,622,Galaxia,618,2412,2410,2156
-663099.872617491,4492715.45692491,3614,A4,104,622,Galaxia,618,10411,10410,2157
-663099.872617491,4492715.45692491,3878,A4,104,622,Galaxia,618,10413,10411,2158
-656235.774400523,4492631.55205793,5046,53,53,623,Ctra.Mairena (Pol.Indust.Torreblanca),618,5312,5310,2159
-668818.264713018,4491491.15369405,4045,41,41,624,Blas Infante (Rubén Darío) [M],618,4111,4110,2160
-668858.500319201,4491277.40957384,1710,41,41,625,Alfredo Kraus,618,4112,4110,2161
-668816.40686864,4491456.41998162,1909,41,41,626,Blas Infante (Alfredo Kraus) [M],618,4112,4110,2162
-668623.45646129,4491582.53062802,2092,41,41,627,Blas Infante (Santa Fé) [C],618,4112,4110,2163
-659277.755805391,4491730.01789711,6581,39,39,628,Parsi 6 (Parsi2),618,3911,3910,2164
-659277.755805391,4491730.01789711,7711,39,39,628,Parsi 6 (Parsi2),618,3913,3911,2165
-668664.806765194,4491588.94307919,3900,41,41,629,Blas Infante (Jefatura de Policía) [C],618,4111,4110,2166
-667818.001268897,4493552.4045307,0,43,43,630,San Pablo (Zaragoza),618,4311,4310,2167
-667818.001268897,4493552.4045307,3433,43,43,630,San Pablo (Zaragoza),618,4312,4310,2168
-667818.001268897,4493552.4045307,2357,C5,121,630,San Pablo (Zaragoza),618,12111,12110,2169
-668464.478057466,4496777.89538671,333,C1,81,631,Juan Bautista Muñoz (Leonardo Da Vinci),618,8111,8110,2170
-668638.42538171,4496606.27902471,2678,02,2,632,Américo Vespucio (F. de Comunicación),618,211,210,2171
-662528.665081483,4495593.74611323,999,B3,87,633,Carabela La Niña (Conde de Osborne),618,8712,8710,2172
-663066.112933629,4495249.48578729,5716,20,20,634,Avda. Villas de Cuba (Elisa Ruiz Romero),618,2011,2010,2173
-663066.112933629,4495249.48578729,1556,B3,87,634,Avda. Villas de Cuba (Elisa Ruiz Romero),618,8712,8710,2174
-663652.554797987,4494837.88498697,4840,20,20,635,Tesalónica (Plaza Curro Cuchares),618,2011,2010,2175
-664117.015914675,4494664.69673348,4532,28,28,636,Auxiliar Kansas City (Efeso),618,2812,2810,2176
-664117.015914675,4494664.69673348,7384,EA,100,636,Auxiliar Kansas City (Efeso),618,10012,10010,2177
-664117.015914675,4494664.69673348,4532,A8,110,636,Auxiliar Kansas City (Efeso),618,11012,11010,2178
-664117.015914675,4494664.69673348,4532,A8,110,636,Auxiliar Kansas City (Efeso),618,11014,11011,2179
-658997.062050695,4495323.78946611,9979,22,22,637,Médicos Sin Fronteras (Mercado Sv. Este),618,2211,2210,2180
-658997.062050695,4495323.78946611,8412,A3,103,637,Médicos Sin Fronteras (Mercado Sv. Este),618,10311,10310,2181
-658997.062050695,4495323.78946611,8745,A3,103,637,Médicos Sin Fronteras (Mercado Sv. Este),618,10313,10311,2182
-662654.680014104,4494915.39299499,4828,B3,87,638,Alvar Núñez Cab. Vaca (Fray M. de Niza),618,8711,8710,2183
-656273.992908665,4492550.31997473,7913,53,53,639,Ctra.Mairena (Pol.Indust.Torreblanca),618,5311,5310,2184
-662142.711167385,4495495.38486639,362,B3,87,640,Fidelio (Ópera Carmen),618,8712,8710,2185
-663211.237125886,4493723.97100391,3762,27,27,641,Montes Sierra (Avenida La Prensa),618,2723,2720,2186
-663211.237125886,4493723.97100391,3838,A3,103,641,Montes Sierra (Avenida La Prensa),618,10311,10310,2187
-663211.237125886,4493723.97100391,4171,A3,103,641,Montes Sierra (Avenida La Prensa),618,10313,10311,2188
-663211.237125886,4493723.97100391,3956,B4,119,641,Montes Sierra (Avenida La Prensa),618,11911,11910,2189
-662560.938494296,4494168.66721334,4401,27,27,642,Montes Sierra (Santa Clara de Cuba),618,2723,2720,2190
-662560.938494296,4494168.66721334,4477,A3,103,642,Montes Sierra (Santa Clara de Cuba),618,10311,10310,2191
-662560.938494296,4494168.66721334,4810,A3,103,642,Montes Sierra (Santa Clara de Cuba),618,10313,10311,2192
-662560.938494296,4494168.66721334,4595,B4,119,642,Montes Sierra (Santa Clara de Cuba),618,11911,11910,2193
-662560.938494296,4494168.66721334,5331,60,134,642,Montes Sierra (Santa Clara de Cuba),618,13411,13410,2194
-662547.774329988,4494201.27187861,5262,27,27,643,Montes Sierra (Santa Clara de Cuba),618,2724,2720,2195
-662547.774329988,4494201.27187861,8363,B4,119,643,Montes Sierra (Santa Clara de Cuba),618,11912,11910,2196
-662547.774329988,4494201.27187861,7868,60,134,643,Montes Sierra (Santa Clara de Cuba),618,13412,13410,2197
-663201.417088138,4493761.91910376,5903,27,27,644,Montes Sierra (Tesalónica),618,2724,2720,2198
-663201.417088138,4493761.91910376,8583,39,39,644,Montes Sierra (Tesalónica),618,3914,3911,2199
-663201.417088138,4493761.91910376,9004,B4,119,644,Montes Sierra (Tesalónica),618,11912,11910,2200
-664389.48206807,4498954.61930127,685,13,13,645,Estrella Canopus(Estrella Haris),618,1312,1310,2201
-664389.48206807,4498954.61930127,2023,A1,101,645,Estrella Canopus(Estrella Haris),618,10112,10110,2202
-664389.48206807,4498954.61930127,2023,A1,101,645,Estrella Canopus(Estrella Haris),618,10114,10111,2203
-664075.347114576,4498731.09798331,1030,13,13,646,Estrella Haris (Agricultores),618,1312,1310,2204
-664075.347114576,4498731.09798331,2368,A1,101,646,Estrella Haris (Agricultores),618,10112,10110,2205
-664075.347114576,4498731.09798331,2368,A1,101,646,Estrella Haris (Agricultores),618,10114,10111,2206
-660523.413949899,4497678.79366647,7668,C6B,109,647,Ulpiano Blanco (Aerop. Viejo),618,10912,10910,2207
-663687.694598632,4498509.18560986,1444,13,13,648,Garrochistas (Salineros),618,1312,1310,2208
-662944.026009429,4494706.92446957,4529,B3,87,649,Alvar Núñez Cabeza de Vaca (Antioquía),618,8711,8710,2209
-656793.286978627,4498296.90273591,16240,EA,100,650,Aeropuerto de Sevilla (Llegadas),618,10011,10010,2210
-656793.286978627,4498296.90273591,0,EA,100,650,Aeropuerto de Sevilla (Llegadas),618,10012,10010,2211
-664193.559096357,4489581.50408021,6158,32,32,651,Padre Sebastián Bandarán (Centro Cívico),618,3221,3220,2212
-664193.559096357,4489581.50408021,7037,A5,105,651,Padre Sebastián Bandarán (Centro Cívico),618,10513,10511,2213
-664363.153761719,4489422.82748954,6349,32,32,652,José Sebas. Bandarán (Cayetano González),618,3221,3220,2214
-664363.153761719,4489422.82748954,7494,A5,105,652,José Sebas. Bandarán (Cayetano González),618,10511,10510,2215
-664363.153761719,4489422.82748954,0,A5,105,652,José Sebas. Bandarán (Cayetano González),618,10512,10510,2216
-664363.153761719,4489422.82748954,7228,A5,105,652,José Sebas. Bandarán (Cayetano González),618,10513,10511,2217
-664363.153761719,4489422.82748954,0,A5,105,652,José Sebas. Bandarán (Cayetano González),618,10514,10511,2218
-664263.254804653,4499301.14021604,377,13,13,653,Estrella deneb (Estrella Vega),618,1312,1310,2219
-665750.963556386,4489485.8704158,991,02,2,654,Marqués Luca de Tena (Hospital V.Rocio),618,212,210,2220
-660132.84196899,4496643.70291379,4386,B4,119,655,Ciudad de Chiva (Ciudad de Alfafar),618,11912,11910,2221
-665983.35334613,4494389.95334484,626,10,10,656,María Auxiliadora (Laborat. Municipal),618,1011,1010,2222
-660549.689179117,4496294.06205383,4961,B4,119,657,Secoya (Parque Alcosa),618,11912,11910,2223
-660696.565061485,4495965.28196067,5246,B4,119,658,Secoya (Palacio de Congresos),618,11912,11910,2224
-660696.565061485,4495965.28196067,5740,60,134,658,Secoya (Palacio de Congresos),618,13412,13410,2225
-665055.864328934,4496508.44291317,3177,11,11,659,Real de La Jara (Ambulatorio Plg. Norte),618,1111,1110,2226
-667099.387045793,4491832.08455825,3855,41,41,660,Paseo de delicias (Pabellón de Uruguay),618,4112,4110,2227
-662764.770571114,4491609.78355853,1369,25,25,661,Puerto del Escudo (Puerto de Zegri),618,2512,2510,2228
-662764.770571114,4491609.78355853,7303,A4,104,661,Puerto del Escudo (Puerto de Zegri),618,10412,10410,2229
-662764.770571114,4491609.78355853,7303,A4,104,661,Puerto del Escudo (Puerto de Zegri),618,10414,10411,2230
-663117.495606079,4492462.14110173,2315,24,24,662,Candelilla (Candelario),618,2412,2410,2231
-662847.577344321,4493065.51310425,2905,24,24,663,Zorzal (Tórtola),618,2412,2410,2232
-662847.577344321,4493065.51310425,4003,A4,104,663,Zorzal (Tórtola),618,10411,10410,2233
-662847.577344321,4493065.51310425,4267,A4,104,663,Zorzal (Tórtola),618,10413,10411,2234
-663138.993514821,4492483.51772982,4458,24,24,664,Candelilla (Celestino Lopez),618,2411,2410,2235
-663434.603101672,4492812.18883981,4434,02,2,665,Rda. Tamarguillo (Alejandro Collantes),618,212,210,2236
-660794.499997643,4495618.87114856,6295,27,27,667,Alcalde Luis Uruñuela (Jardines Edén) [R],618,2723,2720,2237
-660794.499997643,4495618.87114856,6371,A3,103,667,Alcalde Luis Uruñuela (Jardines Edén) [R],618,10311,10310,2238
-660794.499997643,4495618.87114856,6704,A3,103,667,Alcalde Luis Uruñuela (Jardines Edén) [R],618,10313,10311,2239
-660794.499997643,4495618.87114856,6489,B4,119,667,Alcalde Luis Uruñuela (Jardines Edén) [R],618,11911,11910,2240
-660863.771055478,4495645.06538492,3453,27,27,668,Alcalde Luis Uruñuela (Jardines Edén) [R],618,2724,2720,2241
-660863.771055478,4495645.06538492,5565,B4,119,668,Alcalde Luis Uruñuela (Jardines Edén) [R],618,11912,11910,2242
-659962.079528773,4498577.09564057,4396,C6A,108,669,Ctra. de Brenes (San Cayetano),618,10811,10810,2243
-664117.918292731,4495451.55025651,1314,15,15,670,Carretera Carmona (Parque Atlántico),618,1512,1510,2244
-668334.74743609,4496780.56856292,7361,C2,82,671,Juan Bautista Muñoz (Estadio Olimpico),618,8212,8210,2245
-666433.004784929,4494044.12899076,0,16,16,672,Jerónimo de Córdoba (Supermercado),618,1611,1610,2246
-666433.004784929,4494044.12899076,9641,16,16,672,Jerónimo de Córdoba (Supermercado),618,1612,1610,2247
-662977.785704423,4497363.87147102,4737,16,16,673,Ctra. Valdezorras (Centro Miraflores),618,1611,1610,2248
-662977.785704423,4497363.87147102,5025,C6B,109,673,Ctra. Valdezorras (Centro Miraflores),618,10912,10910,2249
-661242.399757463,4498557.84550662,6477,16,16,674,Ctra. Valdezorras (Aerop. Viejo),618,1611,1610,2250
-660753.308936271,4497922.61089303,8418,C6A,108,675,Ulpiano Blanco (Bda. Aerop. Viejo),618,10811,10810,2251
-660172.281351383,4499104.88390742,7443,16,16,676,Vereda Poco Aceite (Venta Vargas),618,1611,1610,2252
-660172.281351383,4499104.88390742,2976,C6A,108,676,Vereda Poco Aceite (Venta Vargas),618,10811,10810,2253
-660172.281351383,4499104.88390742,11812,C6B,109,676,Vereda Poco Aceite (Venta Vargas),618,10912,10910,2254
-659725.602476946,4499329.48271728,7873,16,16,677,Halcón (Mofeta),618,1611,1610,2255
